Timestamp,LastSenior,LastSenior01,CorrespondingCurrent,CorrespondingCurrent01,CorrespondingBest,CorrespondingBest01,CVStatement,CVStatement01,PrimaryResearch,PrimaryResearch01,BasicApplied,BasicApplied01,Interdisciplinary,Inter01,YearssincePhD,PhD01,WhereLive,WhereLive01,CurrentDept,Dept01
4/6/16 17:48,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Never,1,10-Jun,3,Europe,4,A Biology department,2
4/10/16 13:39,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Evolutionary biology (primarily molecular),4,Basic,1,Never,1,10-Jun,3,Europe,4,A Biology department,2
4/6/16 12:06,Yes,6,The corresponding author is usually the senior author,4,The corresponding author should be the senior author,4,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Often,4,10-Jun,3,Europe,4,A Biology department,2
4/6/16 17:50,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Applied,2,Often,4,10-Jun,3,Europe,4,A Biology department,2
4/6/16 7:18,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Ecology (primarily computational-based),3,Basic,1,Often,4,10-Jun,3,Europe,4,A Biology department,2
4/12/16 14:16,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Basic,1,Often,4,10-Jun,3,Europe,4,A Biology department,2
4/6/16 16:48,"It depends, but probably yes",5,The corresponding author is the person that has taken responsibility for fielding questions about the paper post-publication,1,The corresponding author should be the person with the most stable contact info and/or internet access,2,"I have never seen this, but would probably pay attention to it",3,Evolutionary biology (primarily molecular),4,Basic,1,Often,4,10-Jun,3,Europe,4,A Biology department,2
4/8/16 3:32,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably pay attention to it",3,Ecology (primarily computational-based),3,Applied,2,Rarely,2,10-Jun,3,Europe,4,A Biology department,2
4/8/16 23:57,"It depends, but probably yes",5,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Applied,2,Rarely,2,10-Jun,3,Europe,4,A Biology department,2
4/6/16 7:17,"Not sure, but probably yes",4,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Basic,1,Rarely,2,10-Jun,3,Europe,4,A Biology department,2
4/6/16 7:55,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,Ecology (primarily field-based),1,Basic,1,Rarely,2,10-Jun,3,Europe,4,A Biology department,2
4/7/16 15:55,"It depends, but probably yes",5,The corresponding author is usually the person who uploaded the files (usually the first author),3,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,Yes,4,"Ecology (primarily wet-lab based, including molecular ecology)",2,Basic,1,Rarely,2,10-Jun,3,Europe,4,A Biology department,2
4/11/16 5:43,Yes,6,"The corresponding author uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"The corresponding author should be the person who uploaded the files, managed the revisions and wrote the response to reviewers, and took responsibility for the paper after publication",5,"I have never seen this, but would probably not pay attention to it",2,Evolutionary biology (primarily organismal),5,Basic,1,Rarely,2,10-Jun,3,Europe,4,A Biology department,2
